transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_e77c263501b1,150.0,0.3166,4,0,72,72,72,3,18,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,5,5,0,0,0
txn_09d34b6bfc91,559.06,0.1505,5,0,72,72,72,3,17,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,4,4,4,0,0
txn_e451d4fefbdb,1310.35,0.08,7,0,72,72,72,3,17,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,5,5,4,0,0
txn_4890e047b3bd,509.69,0.4269,8,1,72,72,72,3,16,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,0,1,4,0,0
txn_badf9489c840,656.45,0.08,9,0,72,72,72,3,15,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,0,0,0,0,0
txn_8f3f124d0c2e,631.19,0.4248,11,0,72,72,72,3,13,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,3,3,4,0,0
txn_6700f14bdd3c,972.86,0.3929,12,0,72,72,72,3,12,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,3,3,0,0,0
txn_e50f0b40717f,383.96,0.3073,13,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,5,5,0,0,0
txn_870aa9e7d188,972.88,0.1866,15,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,2,2,0,0,0
txn_0484c5c4144f,1251.27,0.2445,16,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,2,2,0,0,0
txn_1acda7d27eef,902.28,0.46,17,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,0,0,1,0,0
txn_223755053ac4,355.57,0.3184,19,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,2,2,1,0,0
txn_90208d374e41,246.36,0.2638,20,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,5,5,0,0,0
txn_450dd28751c4,451.59,0.4318,21,0,72,72,72,3,11,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,2,2,0,0,0
txn_36a072ff1747,876.6,0.1709,23,0,72,72,72,3,10,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,3,3,4,0,0
txn_67579a6b81dd,1025.0,0.3585,0,0,72,72,72,3,10,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,0,0,0,0,0
txn_fd765ce2aaf8,949.77,0.534,1,0,72,72,72,3,10,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,1,3,3,4,0,1
txn_c3ce79254224,864.26,0.2079,3,0,72,72,72,3,10,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,0,0,1,0,0
txn_648ec716467b,517.15,0.4197,4,0,72,72,72,3,9,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,0,0,4,0,0
txn_2baf7998cdb0,975.28,0.08,5,1,72,72,72,3,9,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,1,3,1,0,0
txn_1fceb39c0023,886.28,0.331,7,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,1,1,4,0,0
txn_c2a1cca3f689,1222.28,0.5358,8,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,3,3,0,0,0
txn_ab4866108f47,1435.21,0.3881,9,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,1,1,1,0,0
txn_ed2f3c2a0e7e,572.11,0.348,11,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,4,4,4,0,0
txn_9fcb4c8a2427,679.5,0.3891,12,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,3,3,1,0,0
txn_f5404754926f,264.69,0.1083,13,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,3,3,4,0,0
txn_9fab1d261468,933.51,0.2838,15,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,0,0,1,0,0
txn_4545ecdd2746,1403.68,0.1514,16,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,1,1,4,0,0
txn_1a9c64a243d4,156.01,0.08,17,0,72,72,72,3,8,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,1,1,4,0,0
txn_3ca5706cc7af,946.17,0.1419,19,0,72,72,72,3,7,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,4,4,1,0,0
txn_e5f01a2348e5,1027.25,0.5051,20,1,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,5,3,1,0,0
txn_cb9d87bab2ae,132.28,0.2487,21,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,5,5,0,0,0
txn_05e6f5ac4b0f,1247.09,0.3772,23,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,3,3,1,0,0
txn_50e253a1daf3,939.97,0.1112,0,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,0,0,0,0,0
txn_6b050a866116,875.72,0.3952,1,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,0,0,1,0,0
txn_0667ef42b3ef,701.1,0.3146,3,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,1,1,0,0,0
txn_665319c9a4ec,724.67,0.4719,4,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,2,2,0,0,0
txn_62d215e05c0e,228.28,0.5396,5,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,2,2,0,0,0
txn_df8185c528ee,611.45,0.4852,7,0,72,72,72,3,6,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,1,1,0,0,0
txn_939cd38e68e9,840.79,0.08,8,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,0,0,1,0,0
txn_9921e2a48d75,234.54,0.08,9,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,4,4,0,0,0
txn_8fd41afe41a2,643.03,0.1306,11,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,2,2,0,0,0
txn_7b6f413988d2,1377.24,0.391,12,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,5,5,4,0,0
txn_793247ede0a0,362.82,0.3556,13,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,5,5,0,0,0
txn_6c87db048145,281.02,0.3838,15,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,0,0,0,0,0
txn_5f331e6f4e3e,1437.5,0.4801,16,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,3,3,1,0,0
txn_bd73173c25b9,1062.94,0.2199,17,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,0,0,1,0,0
txn_4ccd55f1ef7e,557.61,0.08,19,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,0,0,0,0,0
txn_37d971cc1833,764.47,0.4718,20,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,2,2,4,0,0
txn_8bc59c932c9e,1294.65,0.3734,21,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,0,1,3,3,0,0,0,0,0,0
txn_e67886382a6a,1331.43,0.1423,23,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,2,1,3,3,0,2,2,1,0,0
txn_90224aecda88,659.89,0.3083,0,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,4,4,4,0,0
txn_60190d5ccadc,476.69,0.2681,1,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,5,5,1,0,0
txn_36669615f15d,893.26,0.3679,3,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,2,2,0,0,0
txn_4149d890bc26,832.16,0.1706,4,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,1,1,3,3,0,2,2,0,0,0
txn_1d389a586955,1286.58,0.2097,5,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,3,1,3,3,0,0,0,1,0,0
txn_f3a36f882fbb,107.2,0.4266,7,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,2,2,1,0,0
txn_080fd039b316,741.71,0.4831,8,0,72,72,72,3,5,2337.0,0.0585,80.85,1830.0,0.0792,0.0082,0.1943,0.0242,1352.0,1.0,1,merchant_ecosystem_abuse,mule_laundering,merchant_mule_laundering_001,scn_1d54fa06dff5,stealth_fraud,4,1,3,3,0,2,2,0,0,0
txn_9722f441e279,1533.34,0.4209,9,0,71,71,71,3,14,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,2,6,1,1,0,4,4,4,2,0
txn_bde87bbd8282,812.59,0.6094,10,1,71,71,71,3,15,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,2,6,1,1,0,5,0,4,1,0
txn_aa05bbcde788,1171.81,0.34,11,0,71,71,71,3,16,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,0,3,3,4,1,0
txn_cfde536efcc0,1262.96,0.3099,12,0,71,71,71,3,17,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,1,1,1,2,0
txn_2c3028f9fe8b,639.39,0.5835,13,1,71,71,71,3,18,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,2,4,0,1,0
txn_653a1a00f4c6,367.63,0.3549,14,0,71,71,71,3,19,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,2,6,1,1,0,5,5,1,1,0
txn_bce84c95e279,240.84,0.6071,16,0,71,71,71,3,18,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,2,6,1,1,0,4,4,0,1,0
txn_7b6ab1081a37,200.43,0.4141,17,0,71,71,71,3,19,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,2,6,1,1,0,2,2,1,1,0
txn_af127d1fd851,893.68,0.5806,18,0,71,71,71,3,19,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,0,4,4,4,2,0
txn_32703e36a8f4,1049.38,0.6366,19,0,71,71,71,3,20,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,1,1,0,2,0
txn_2204c25e906d,529.62,0.644,20,0,71,71,71,3,20,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,0,0,0,4,1,0
txn_2a3e679e7042,1305.24,0.8437,21,0,71,71,71,3,20,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,1,3,3,0,1,1
txn_2f6b24677463,930.72,0.6612,22,0,71,71,71,3,20,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,0,6,1,1,0,0,0,1,1,0
txn_9002bf550b90,743.44,0.6193,23,0,71,71,71,3,18,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,0,0,4,1,0
txn_b76fe517b973,1360.92,0.7561,0,1,71,71,71,3,17,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,0,6,1,1,0,3,1,0,1,0
txn_1b0c1dc1502b,1510.65,0.606,1,0,71,71,71,3,17,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,1,1,0,1,0
txn_a1d2ddc52c55,159.89,0.5308,2,1,71,71,71,3,16,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,0,5,0,0,2,0
txn_7355b543574a,1144.33,0.6227,3,0,71,71,71,3,15,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,3,6,1,1,0,0,0,0,1,0
txn_5b5297fa82b5,1166.34,0.5171,4,0,71,71,71,3,13,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,0,6,1,1,0,0,0,4,2,0
txn_d49c950306f3,457.02,0.4948,5,0,71,71,71,3,12,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,1,1,1,1,0
txn_b57e45ad1731,1159.87,0.4539,6,1,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,0,2,0,1,2,0
txn_c97f57cd6359,1667.44,0.6808,7,1,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,3,6,1,1,0,5,3,4,1,0
txn_ebe0f5bbc775,533.89,0.5915,8,0,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,3,6,1,1,0,2,2,1,2,0
txn_04947131e1fb,190.57,0.4675,9,0,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,2,6,1,1,0,2,2,1,1,0
txn_710b6bcf164b,1393.73,0.4404,10,0,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,0,0,0,1,0
txn_6b5b0459a067,1029.83,0.3882,11,0,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,4,6,1,1,0,2,2,0,1,0
txn_5746e3428411,746.49,0.4842,12,1,71,71,71,3,11,142.0,0.3214,88.81,889.0,0.1031,0.0331,0.9608,0.5847,3.0,2.0,1,merchant_ecosystem_abuse,marketplace_seller_fraud,merchant_seller_fraud_001,scn_f2b3c83737c3,overt_fraud,1,6,1,1,0,3,1,1,2,0
